醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5941050063,新生中西藥局,臺南市佳里區忠仁里新生路８７號,(06)7224563,0,14,2020/02/10 07:23:37
5941050072,伯仲藥局,臺南市佳里區光復路１２４號,(06)7228322,0,40,2020/02/10 07:23:37
5941050090,普羅藥局,臺南市佳里區新生路３０３號,(06)7232252,0,20,2020/02/10 07:23:37
5941050107,百興藥局,臺南市佳里區安西里文化路２５９號,(06)7222735,0,28,2020/02/10 07:23:37
5941051266,佑佑藥局,臺南市佳里區安西里文化路２４８號,(06)7214426,0,56,2020/02/10 07:23:37
5941051417,賀康藥局,臺南市佳里區文化路２０７號,(06)7221447,0,72,2020/02/10 07:23:37
5941051426,家名藥局,臺南市佳里區延平路３５７號,(06)7236695,0,20,2020/02/10 07:23:37
5941051453,佳佳藥局,臺南市佳里區中山路３８６號,(06)7227639,0,98,2020/02/10 07:23:37
5941051462,星興藥局,臺南市佳里區延平路４０３號,(06)7236993,0,120,2020/02/10 07:23:37
5941051499,雅倫藥局,臺南市佳里區建南街１６５號１樓,(06)7229488,0,16,2020/02/10 07:23:37
5941051524,萊安藥局,臺南市佳里區中山路２２２號,(06)7223780,200,74,2020/02/10 07:23:37
5941051542,黃藥師藥局,臺南市佳里區忠孝路２９３號１樓,(06)7217033,0,12,2020/02/10 07:23:37
5941051579,永星藥局,臺南市佳里區文化路１７６號,(06)7234300,0,48,2020/02/10 07:23:37
5941060050,炳騰藥局,台南市新化區那拔里２９０號,(06)5911687,194,88,2020/02/10 07:23:37
5941061146,欣華藥局,臺南市新化區護國里中正路４０４號,(06)5908832,12,54,2020/02/10 07:23:37
5941061173,杏安藥局,臺南市新化區武安里信義路３２０號,(06)5801081,0,60,2020/02/10 07:23:37
5941061299,元一藥師藥局,臺南市新化區中正路５２８號,(06)5980795,0,42,2020/02/10 07:23:37
5941061306,千福藥局,臺南市新化區中山路４２４號１樓,(06)5905862,12,24,2020/02/10 07:23:37
5941061342,安麗兒藥局新化店,臺南市新化區忠孝路１１６之３號,(06)5986029,0,2,2020/02/10 07:23:37
5941070154,嘉展藥師藥局,臺南市善化區坐駕里建國路４５號,(06)5839112,197,66,2020/02/10 07:23:37
5941080016,世酆藥局,臺南市學甲區仁得里成功路１１－１號,(06)7838779,0,66,2020/02/10 07:23:37
5941080052,一安藥局,臺南市學甲區新生里華宗路４４１號,(06)7835504,196,94,2020/02/10 07:23:37
5941081157,芳鄰藥局,臺南市學甲區仁得里建國路１１９號,(06)7822389,200,70,2020/02/10 07:23:37
5941081184,慈生藥局,臺南市學甲區慈生里濟生路９４之５號１樓,(06)7821818,38,112,2020/02/10 07:23:37
5941081193,信忠藥局,臺南市學甲區中正路２７４號,(06)7832363,0,16,2020/02/10 07:23:37
5941090049,美安藥局,臺南市柳營區士林里柳營路二段１５號,(06)6222906,2,38,2020/02/10 07:23:37
5941100013,嘉民藥局,臺南市後壁區嘉民里上茄苳１４６號,(06)6882322,192,162,2020/02/10 07:23:37
5941100022,安溪藥局,臺南市後壁區福安里１０２之４８號,(06)6333381,104,74,2020/02/10 07:23:37
5941100040,瑞益藥局,臺南市後壁區嘉田里５８－１號,(06)6881486,0,46,2020/02/10 07:23:37
5941101092,慈慧藥局,臺南市後壁區菁豐里６８–２號,(06)6621976,16,72,2020/02/10 07:23:37
5941110019,豐源中西藥局,台南市東山區東中里達雲路１段３５號,(06)6802615,64,42,2020/02/10 07:23:37
5941111061,杏春堂中西藥局,臺南市東山區中興路９７號,(06)6802682,0,30,2020/02/10 07:23:37
5941121110,健安藥局,臺南市下營區後街里中正北路７３號１樓,(06)6790417,0,32,2020/02/10 07:23:37
5941131296,康健藥局,臺南市六甲區復興街５５之１號,(06)6995195,8,70,2020/02/10 07:23:37
5941131303,泰和藥局,臺南市六甲區二甲里中山路１０１號１樓,(06)6989623,4,66,2020/02/10 07:23:37
5941131312,慧佳藥局,臺南市六甲區建國街７６號,(06)6990892,202,140,2020/02/10 07:23:37
5941131321,民康藥局,臺南市六甲區中正路５３１之１號,(06)6980980,16,60,2020/02/10 07:23:37
5941140035,全民藥局,臺南市官田區隆田里中山路一段４０號,(06)5791057,1,26,2020/02/10 07:23:37
5941150013,江梁藥師藥局,臺南市大內區內江里２８５－１號,(06)5761206,0,34,2020/02/10 07:23:37
5941160028,俊傑藥局,臺南市西港區慶安里中山路２５７號,(06)7950081,6,26,2020/02/10 07:23:37
5941161043,慧安藥局,臺南市西港區西港里慶安路９５之９號,(06)7955535,0,28,2020/02/10 07:23:37
5941161052,詠承藥局,台南縣西港鄉中山路３５８號,(06)7959427,0,34,2020/02/10 07:23:37
5941161070,厚真藥局,臺南市西港區營西里２鄰後營１７號,(06)7962628,0,6,2020/02/10 07:23:37
5941190017,憲宗藥局,臺南市北門區東壁里７０４號,(06)7864225,0,44,2020/02/10 07:23:37
5941190044,謝藥局,臺南市北門區保吉里４１２號１樓,(06)7864192,16,32,2020/02/10 07:23:37
5941200027,重仁藥局,臺南市新市區新市里中興街４８號,(06)5998586,2,24,2020/02/10 07:23:37
5941200045,慶豐綜合藥局,臺南市新市區新和里民生路５７號,(06)5014888,158,46,2020/02/10 07:23:37
5941201159,安耕藥局,臺南市新市區中正路３３１號,(06)5995345,0,10,2020/02/10 07:23:37
5941230025,柏林藥局,臺南市玉井區玉田里中正路２２４號,(06)5742386,0,34,2020/02/10 07:23:37
5941231111,大眾藥局,臺南市玉井區中華路２３７號,(06)5744099,0,46,2020/02/10 07:23:37
5941231120,晨暉藥局,臺南市玉井區中華路１８４號,(06)5749695,0,82,2020/02/10 07:23:37
5941231139,伊立安藥局,臺南市玉井區玉田里中山路１４３號１樓,(06)5747001,196,74,2020/02/10 07:23:37
5941241117,信安藥局,臺南市楠西區東勢里茄拔路１６５號,(06)5753177,0,22,2020/02/10 07:23:37
5941260014,又佳藥局,臺南市左鎮區中正里１５６之９號,(06)5732367,154,98,2020/02/10 07:23:37
5941270056,山川中西藥局,台南市仁德區後壁里中正路二段３２５號,(06)2794623,4,0,2020/02/10 07:23:37
5941270074,歐大藥局,臺南市仁德區中洲里中洲路５４１號,(06)2664831,0,52,2020/02/10 07:23:37
5941270109,振裕藥局,臺南市仁德區二行里二行一路１６５號,(06)2661478,0,5,2020/02/10 07:23:37
5941270136,滋生藥局,台南市仁德區仁義里中山路３６２號,(06)2705057,198,50,2020/02/10 07:23:37
5941270154,成吉藥局,臺南市仁德區新田里中正路二段４６８號,(06)2798003,0,60,2020/02/10 07:23:37
5941270163,太子藥局,臺南市仁德區太子里太子路３３８號,(06)2729906,1,2,2020/02/10 07:23:37
5941270216,聖豐藥局,臺南市仁德區中洲里中洲路７８８號,(06)2663588,0,60,2020/02/10 07:23:37
5941271302,大力藥局仁德店,臺南市仁德區後壁里中正路二段２６４號,(06)2705958,0,6,2020/02/10 07:23:37
5941271517,慧安藥師藥局,臺南市仁德區後壁里德糖路３８９號１樓,(06)2706638,2,0,2020/02/10 07:23:37
5941280043,道仁藥局,臺南市歸仁區許厝里中山路一段４７８號,(06)2301967,0,4,2020/02/10 07:23:37
5941280089,躍達藥局,臺南市歸仁區大智街１０號,(06)2301360,0,4,2020/02/10 07:23:37
5941280141,歐美藥師藥局,臺南市歸仁區後市里民權北路６８號,(06)3308010,0,2,2020/02/10 07:23:37
5941281282,仁銨藥局,臺南市歸仁區中山路一段３２２號,(06)3304861,0,40,2020/02/10 07:23:37
5941281335,大力藥局,臺南市歸仁區後市里中山路二段１５１號,(06)2398273,0,20,2020/02/10 07:23:37
5941281362,安麗兒藥局,臺南市歸仁區辜厝里中山路二段７１號,(06)2399212,1,26,2020/02/10 07:23:37
5941281371,新光藥局,臺南市歸仁區許厝里中山路一段３２０號,(06)3305249,179,57,2020/02/10 07:23:37
5941281442,倍安藥局,台南市歸仁區大潭里長榮路１段２３２號,(06)2782913,0,46,2020/02/10 07:23:37
5941281451,生祥大藥局,臺南市歸仁區中山路２段４６號之１號,(06)2396538,0,40,2020/02/10 07:23:37
5941281488,德昌藥師藥局,臺南市歸仁區中山路一段５１６、５１８號,(06)3303533,0,2,2020/02/10 07:23:37
5941291171,健新藥局,臺南市關廟區香洋里中正路９４７號,(06)5952093,0,58,2020/02/10 07:23:37
5941291206,和聖藥局,臺南市關廟區中山路２段１３７之８號,(06)5963687,2,60,2020/02/10 07:23:37
5941291215,新素界保養藥局,臺南市關廟區山西里武聖路２６號,(06)5959290,0,10,2020/02/10 07:23:37
5941310064,鐘藥局,臺南市永康區崑山里大灣路１０１２號,(06)2726635,4,0,2020/02/10 07:23:37
5941310082,良方藥局,臺南市永康區永康里中山路３９號,(06)2325057,0,8,2020/02/10 07:23:37
5941310162,重安藥局,臺南市永康區龍潭街１９０號,(06)2327271,194,56,2020/02/10 07:23:37
5941310171,正華藥局,臺南市永康區永康里永康街１７號,(06)2323618,0,6,2020/02/10 07:23:37
5941310199,嘉軒藥局,臺南市永康區西勢里富強路一段３５１號,(06)2713329,188,60,2020/02/10 07:23:37
5941310206,一航藥局,臺南市永康區復國一路２３３號,(06)3115595,0,10,2020/02/10 07:23:37
5941310528,邱藥局,臺南市永康區中華西街５５號１樓,(06)3020828,200,90,2020/02/10 07:23:37
5941310573,林藥局,臺南市永康區鹽行里中正南路７６０號,(06)2546564,0,28,2020/02/10 07:23:37
5941310699,安安藥局,臺南市永康區崑山里大灣路８３４號,(06)2738102,0,14,2020/02/10 07:23:37
5941310715,都都藥局,臺南市永康區中山南路１２８號,(06)2314815,2,74,2020/02/10 07:23:37
5941310797,維康藥局,臺南市永康區大橋二街１４１之１號,(06)2016345,0,12,2020/02/10 07:23:37
5941310840,北一藥局,臺南市永康區中山南路４３巷５號,(06)2012215,0,32,2020/02/10 07:23:37
5941310957,久大藥師藥局,臺南市永康區崑山里大灣路１０５８號,(06)2724195,2,30,2020/02/10 07:23:37
5941310966,永康藥局,臺南市永康區尚頂里中華路９８８號之１,(06)2548606,0,26,2020/02/10 07:23:37
5941312022,華安藥局,臺南市永康區中華二路２８２號,(06)2021030,0,26,2020/02/10 07:23:37
5941312166,和康藥局,臺南市永康區永康里中山北路３２號,(06)2325144,0,14,2020/02/10 07:23:37
5941312255,方藥師藥局,臺南市永康區大橋一街５７之３號,(06)3025013,0,38,2020/02/10 07:23:37
5941312273,莘莘藥局,臺南市永康區永大路二段１５３８號,(06)2033611,0,4,2020/02/10 07:23:37
5941312282,麻吉的藥局,臺南市永康區中山北路１０８號,(06)2316123,0,18,2020/02/10 07:23:37
5941312308,大正藥局,臺南市永康區中華二路２９８號,(06)3021599,0,2,2020/02/10 07:23:37
5941312460,仁杏藥師藥局,臺南市永康區復興路１１號,(06)2731702,0,38,2020/02/10 07:23:37
5941312531,美日康藥局,臺南市永康區中正南路８１７號,(06)2430345,0,4,2020/02/10 07:23:37
5941312540,維康藥局奇美店,臺南市永康區正新街６５號,(06)2814441,0,12,2020/02/10 07:23:37
5941312577,麗生藥師藥局,臺南市永康區大灣路２８０號,(06)2737099,0,2,2020/02/10 07:23:37
5941312648,上宜藥局,臺南市永康區中華一路７０號,(06)3116288,178,72,2020/02/10 07:23:37
5941312755,佑健康藥師藥局,臺南市永康區文化路２０２之３號,(06)2316257,2,12,2020/02/10 07:23:37
5941312808,永大藥局,臺南市永康區聖龍街１５０號,(06)2024668,2,30,2020/02/10 07:23:37
5942010081,杏門藥局,高雄市鳳山區老爺里海洋二路１７８號,(07)7635781,0,26,2020/02/10 07:23:37
5942010125,中央藥局,高雄市鳳山區五甲三路７１號,(07)8217320,2,0,2020/02/10 07:23:37
5942010214,謝藥局,高雄縣鳳山市南江街１２６號,(07)7226685,168,68,2020/02/10 07:23:37
5942010269,大華藥局,高雄市鳳山區青年路二段４６６號,(07)7774881,2,0,2020/02/10 07:23:37
5942010321,南億藥局,高雄市鳳山區光復路７４號,(07)7105010,0,66,2020/02/10 07:23:37
5942010349,長英藥局,高雄市鳳山區八德路二段２６７號,(07)7805002,0,49,2020/02/10 07:23:37
5942010358,護民藥局,高雄市鳳山區光遠路２０５號,(07)7462525,0,36,2020/02/10 07:23:37
5942010447,健生大藥局,高雄市鳳山區五甲二路１８２號,(07)7131028,200,46,2020/02/10 07:23:37
5942010563,一心堂藥局,高雄市鳳山區五甲二路５２３號,(07)8213971,0,4,2020/02/10 07:23:37
5942010812,一仁藥局,高雄市鳳山區自由路２００號,(07)7425004,0,60,2020/02/10 07:23:37
5942010867,鳳林藥局,高雄市鳳山區鳳林路１６６號,(07)7830767,0,10,2020/02/10 07:23:37
5942010894,福特藥局,高雄市鳳山區中山路７３－４號,(07)7463533,0,54,2020/02/10 07:23:37
5942010947,銘豐大藥局,高雄市鳳山區海洋二路１７５號,(07)7636795,0,60,2020/02/10 07:23:37
5942010974,陳明仁藥局,高雄市鳳山區文衡路１２３－３號,(07)7762551,0,60,2020/02/10 07:23:37
5942011211,永吉藥局,高雄市鳳山區瑞興路４０２之１號,(07)7018047,184,182,2020/02/10 07:23:37
5942011275,壹家二益藥局,高雄市鳳山區文德里文衡路４００號一樓,(07)7761648,26,56,2020/02/10 07:23:37
5942011373,誠大藥局,高雄市鳳山區中和里青年路１段３０５號,(07)7482246,0,28,2020/02/10 07:23:37
5942011480,頂好藥師藥局,高雄市鳳山區光華東路１５號,(07)7430834,0,68,2020/02/10 07:23:37
5942011579,建保藥局,高雄市鳳山區八德路２８９號,(07)7762100,2,24,2020/02/10 07:23:37
5942011766,見康藥局,高雄市鳳山區中崙路５７８號,(07)7535158,54,10,2020/02/10 07:23:37
5942011800,福德中西藥局,高雄縣鳳山市鳳北路３６之１號,(07)7465530,1,0,2020/02/10 07:23:37
5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路１５１號１樓,(07)7101080,4,18,2020/02/10 07:23:37
5942013260,辰好藥局,高雄市鳳山區中山東路２８１號,(07)7027064,8,18,2020/02/10 07:23:37
5942013331,泰安藥局,高雄市鳳山區仁愛路６－１號,(07)7037838,0,2,2020/02/10 07:23:37
5942013411,長喜藥局,高雄市鳳山區大明路７６號,(07)7671007,14,46,2020/02/10 07:23:37
5942013448,祝安藥師藥局,高雄市鳳山區鳳松路３９之５號,(07)7476550,0,56,2020/02/10 07:23:37
5942013608,勝白藥局,高雄市鳳山區中崙四路２２之２號,(07)7533405,0,22,2020/02/10 07:23:37
5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路２３１號,(07)7019039,0,18,2020/02/10 07:23:37
5942013699,新怡安藥局,高雄市鳳山區海洋里新富路５１２號,(07)7633565,4,0,2020/02/10 07:23:37
5942013788,佳恩藥局,高雄市鳳山區和德里中山路７５－１號,(07)7460297,0,51,2020/02/10 07:23:37
5942013797,北京藥局,高雄市鳳山區一甲里五甲二路３４２號１樓,(07)7117100,7,10,2020/02/10 07:23:37
5942013804,長喜連鎖藥局,高雄縣鳳山市鳳甲路４９２號,(07)7961070,6,0,2020/02/10 07:23:37
5942013868,好郝藥局建國店,高雄市鳳山區建國路三段３９３號１樓,(07)7779771,2,6,2020/02/10 07:23:37
5942013886,融融藥局,高雄市鳳山區三民路１９４號,(07)7990555,0,24,2020/02/10 07:23:37
5942013902,順發藥局,高雄市鳳山區新強里新富路２３９號,(07)7630666,0,70,2020/02/10 07:23:37
5942013920,康博藥局,高雄市鳳山區新樂里南京路１５３－１２號,(07)7671755,0,72,2020/02/10 07:23:37
5942014052,長青連鎖藥局大士店,高雄市鳳山區五甲一路１３９號,(07)7104618,4,2,2020/02/10 07:23:37
5942014070,康鄰藥局,高雄市鳳山區善美里南正二路１９２、１９４號,(07)7260632,100,66,2020/02/10 07:23:37
5942014203,久億藥局,高雄市鳳山區海洋一路１２１號,(07)7663095,1,0,2020/02/10 07:23:37
5942014212,菩提大藥局,高雄市鳳山區新興里維新路１２１號１樓,(07)7903323,0,24,2020/02/10 07:23:37
5942020023,醫聯藥局,高雄市岡山區前峰里公園西路３段１２５號,(07)6259873,0,36,2020/02/10 07:23:37
5942020185,鴻興大藥局,高雄市岡山區中華路１３６號,(07)6259903,1,6,2020/02/10 07:23:37
5942020265,建元藥局,高雄市岡山區大仁北路１０４號,(07)6216672,0,8,2020/02/10 07:23:37
5942021459,祥鼎藥局,高雄市岡山鎮嘉興路２８２號,(07)6211382,0,2,2020/02/10 07:23:37
5942021486,人人藥局,高雄市岡山區維新東街２號,(07)6230678,0,2,2020/02/10 07:23:37
5942021717,勵志藥局,高雄市岡山區忠孝里勵志二路３８號,(07)6230826,0,8,2020/02/10 07:23:37
5942021726,天德藥局,高雄市岡山區碧紅里中山北路３９號,(07)6230111,208,48,2020/02/10 07:23:37
5942030056,賜安藥局,高雄市旗山區大德里中山路１１號,(07)6612057,0,10,2020/02/10 07:23:37
5942030092,天明藥局,高雄市旗山區大同路至誠巷１５號,(07)6621311,0,81,2020/02/10 07:23:37
5942030181,良安藥局,高雄市旗山區旗南一路５３號,(07)6617532,0,88,2020/02/10 07:23:37
5942030225,吉本藥局,高雄市旗山區旗南里中洲路４７４－１號,(07)6663226,0,68,2020/02/10 07:23:37
5942030234,賽珠藥局,高雄市旗山區新山里延平一路４９６號,(07)6616068,190,74,2020/02/10 07:23:37
5942031366,辰安藥局,高雄市旗山區延平一路５４５號,(07)6623545,0,32,2020/02/10 07:23:37
5942031428,奇奇藥局,高雄市旗山區旗文路１４４－７號,(07)6622910,0,48,2020/02/10 07:23:37
5942031437,美心藥局,高雄市旗山區瑞吉里延平一路３３５號,(07)6626638,0,82,2020/02/10 07:23:37
5942040089,進安堂藥局,高雄市美濃區忠孝路１段３７２號,(07)6812741,230,134,2020/02/10 07:23:37
5942040114,吉安藥局,高雄市美濃區中正路二段７３２號,(07)6831711,182,70,2020/02/10 07:23:37
5942041326,萬安藥局,高雄市美濃區成功路２１９－１號,(07)6812332,4,78,2020/02/10 07:23:37
5942041344,李藥局,高雄市美濃鎮忠孝路一段２－３號,(07)6818682,0,36,2020/02/10 07:23:37
5942050085,福安藥局,高雄市林園區東林里東林西路５１號,(07)6438833,102,42,2020/02/10 07:23:37
5942051279,弘寶藥局,高雄市林園區鳳林路二段７５７之１號,(07)6433159,0,26,2020/02/10 07:23:37
5942051528,聯安藥局,高雄市林園區林園北路３４２號１樓,(07)6429882,8,32,2020/02/10 07:23:37
5942051546,金高泰藥局,高雄市林園區東林西路２１０號,(07)6429592,0,2,2020/02/10 07:23:37
5942051555,健人藥師藥局,高雄市林園區東林里東林東路２０號,(07)6463158,0,4,2020/02/10 07:23:37
5942060027,福民藥局,高雄市大寮區鳳林三路４０８號之１,(07)7816570,1,0,2020/02/10 07:23:37
5942060054,德恩藥局,高雄市大寮區義和路１９２號,(07)6513778,0,62,2020/02/10 07:23:37
5942060152,洋洋藥局,高雄市大寮區中庄里鳳屏一路５１２號,(07)7034256,2,0,2020/02/10 07:23:37
